EVENT,BOUT,ROUND,FIGHTER,KD,SIG.STR. %,TD %,SUB.ATT,REV.,CTRL,sig_str_attempt,sig_str_land,total_str_attempt,total_str_land,touchdown_attempt,takedown_land,total_leg_attempt,total_leg_land,total_distance_strike_attempt,total_distance_strike_land,total_body_attempt,total_body_land,total_clinch_attempt,total_clinch_land,total_ground_attempt,total_ground_land,total_head_attempt,total_head_land
ufc 142: aldo vs mendes,iuri alcantara vs. michihiro omigawa,Round 3,michihiro omigawa,0.0,0.48,0.5,0.0,0.0,93.0,29,14,50,28,2,1,0,0,28,13,3,2,1,1,0,0,26,12
ufc 142: aldo vs mendes,ricardo funch vs. mike pyle,Round 1,ricardo funch,0.0,0.25,0.0,0.0,0.0,0.0,8,2,10,4,0,0,1,1,8,2,1,0,0,0,0,0,6,1
ufc 142: aldo vs mendes,ricardo funch vs. mike pyle,Round 1,mike pyle,1.0,0.45,0.0,0.0,0.0,3.0,24,11,27,14,0,0,2,2,16,6,3,3,2,2,6,3,19,6
ufc 142: aldo vs mendes,felipe arantes vs. antonio carvalho,Round 1,felipe arantes,0.0,0.27,0.0,0.0,0.0,0.0,33,9,35,11,0,0,3,2,32,9,3,1,1,0,0,0,27,6
ufc 142: aldo vs mendes,felipe arantes vs. antonio carvalho,Round 2,felipe arantes,0.0,0.53,0.0,0.0,0.0,7.0,49,26,50,26,0,0,5,3,47,25,6,6,2,1,0,0,38,17
ufc 142: aldo vs mendes,felipe arantes vs. antonio carvalho,Round 3,felipe arantes,0.0,0.45,0.0,0.0,0.0,160.0,40,18,59,35,0,0,3,3,31,13,2,2,2,1,7,4,35,13
ufc 142: aldo vs mendes,felipe arantes vs. antonio carvalho,Round 1,antonio carvalho,0.0,0.34,0.0,0.0,0.0,108.0,47,16,57,24,1,0,1,1,37,10,2,2,3,3,7,3,44,13
ufc 142: aldo vs mendes,felipe arantes vs. antonio carvalho,Round 2,antonio carvalho,0.0,0.18,0.0,0.0,0.0,30.0,66,12,76,22,1,0,5,3,63,11,9,6,3,1,0,0,52,3
ufc 142: aldo vs mendes,felipe arantes vs. antonio carvalho,Round 3,antonio carvalho,0.0,0.22,0.0,0.0,0.0,0.0,40,9,52,19,1,0,4,4,40,9,1,0,0,0,0,0,35,5
ufc 141: lesnar vs overeem,brock lesnar vs. alistair overeem,Round 1,brock lesnar,0.0,0.33,0.0,0.0,0.0,0.0,18,6,20,8,1,0,3,2,17,5,1,1,1,1,0,0,14,3
ufc 141: lesnar vs overeem,brock lesnar vs. alistair overeem,Round 1,alistair overeem,1.0,0.79,0.0,0.0,0.0,16.0,24,19,25,20,0,0,0,0,4,4,8,8,11,11,9,4,16,11
ufc 141: lesnar vs overeem,nate diaz vs. donald cerrone,Round 1,nate diaz,0.0,0.67,0.0,0.0,0.0,52.0,122,82,143,98,2,0,0,0,117,78,12,11,5,4,0,0,110,71
ufc 141: lesnar vs overeem,nate diaz vs. donald cerrone,Round 2,nate diaz,0.0,0.61,0.0,0.0,0.0,8.0,112,69,115,72,0,0,0,0,104,65,13,9,8,4,0,0,99,60
ufc 141: lesnar vs overeem,nate diaz vs. donald cerrone,Round 3,nate diaz,0.0,0.67,0.0,0.0,0.0,4.0,128,87,133,90,0,0,2,2,124,85,20,17,4,2,0,0,106,68
ufc 141: lesnar vs overeem,nate diaz vs. donald cerrone,Round 1,donald cerrone,0.0,0.58,0.0,0.0,0.0,0.0,60,35,62,36,0,0,5,5,54,29,11,11,6,6,0,0,44,19
ufc 141: lesnar vs overeem,nate diaz vs. donald cerrone,Round 2,donald cerrone,0.0,0.54,0.0,0.0,0.0,4.0,51,28,54,31,0,0,10,8,46,25,6,4,5,3,0,0,35,16
ufc 141: lesnar vs overeem,nate diaz vs. donald cerrone,Round 3,donald cerrone,0.0,0.46,0.0,0.0,0.0,0.0,71,33,77,37,0,0,5,4,68,30,9,8,3,3,0,0,57,21
ufc 141: lesnar vs overeem,jon fitch vs. johny hendricks,Round 1,jon fitch,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ufc 141: lesnar vs overeem,jon fitch vs. johny hendricks,Round 1,johny hendricks,1.0,1.0,0.0,0.0,0.0,2.0,2,2,2,2,0,0,0,0,1,1,0,0,0,0,1,1,2,2
ufc 141: lesnar vs overeem,vladimir matyushenko vs. alexander gustafsson,Round 1,vladimir matyushenko,0.0,0.62,0.0,0.0,0.0,0.0,8,5,11,7,0,0,0,0,8,5,1,1,0,0,0,0,7,4
ufc 141: lesnar vs overeem,vladimir matyushenko vs. alexander gustafsson,Round 1,alexander gustafsson,1.0,0.47,0.0,0.0,0.0,4.0,21,10,26,14,0,0,3,2,15,6,1,1,0,0,6,4,17,7
ufc 141: lesnar vs overeem,nam phan vs. jimy hettes,Round 1,nam phan,0.0,1.0,0.0,0.0,0.0,0.0,2,2,3,3,0,0,0,0,2,2,0,0,0,0,0,0,2,2
ufc 141: lesnar vs overeem,nam phan vs. jimy hettes,Round 2,nam phan,0.0,0.38,0.0,0.0,0.0,35.0,13,5,22,13,0,0,0,0,8,3,2,1,2,1,3,1,11,4
ufc 141: lesnar vs overeem,nam phan vs. jimy hettes,Round 3,nam phan,0.0,0.33,0.0,0.0,0.0,0.0,27,9,27,9,0,0,1,1,27,9,5,3,0,0,0,0,21,5
ufc 141: lesnar vs overeem,nam phan vs. jimy hettes,Round 1,jimy hettes,0.0,0.77,0.8,1.0,0.0,267.0,62,48,127,103,5,4,0,0,4,2,5,5,4,3,54,43,57,43
ufc 141: lesnar vs overeem,nam phan vs. jimy hettes,Round 2,jimy hettes,0.0,0.68,0.44,0.0,0.0,224.0,16,11,61,50,9,4,0,0,6,4,5,4,5,3,5,4,11,7
ufc 141: lesnar vs overeem,nam phan vs. jimy hettes,Round 3,jimy hettes,0.0,0.59,0.5,1.0,0.0,220.0,37,22,87,68,6,3,1,1,16,7,2,2,2,2,19,13,34,19
ufc 141: lesnar vs overeem,ross pearson vs. junior assuncao,Round 1,ross pearson,0.0,0.43,0.0,0.0,0.0,0.0,30,13,32,15,0,0,8,5,26,10,7,4,4,3,0,0,15,4
ufc 141: lesnar vs overeem,ross pearson vs. junior assuncao,Round 2,ross pearson,0.0,0.55,1.0,0.0,0.0,70.0,34,19,51,35,1,1,0,0,28,13,13,9,6,6,0,0,21,10
ufc 141: lesnar vs overeem,ross pearson vs. junior assuncao,Round 3,ross pearson,0.0,0.8,0.0,0.0,0.0,46.0,25,20,44,37,0,0,3,3,17,16,3,3,8,4,0,0,19,14
ufc 141: lesnar vs overeem,ross pearson vs. junior assuncao,Round 1,junior assuncao,0.0,0.54,0.25,0.0,0.0,66.0,24,13,28,17,4,1,4,2,23,13,5,4,1,0,0,0,15,7
ufc 141: lesnar vs overeem,ross pearson vs. junior assuncao,Round 2,junior assuncao,0.0,0.67,0.14,0.0,0.0,104.0,28,19,31,21,7,1,1,1,19,13,6,4,6,5,3,1,21,14
ufc 141: lesnar vs overeem,ross pearson vs. junior assuncao,Round 3,junior assuncao,0.0,0.64,0.14,0.0,0.0,169.0,17,11,18,12,7,1,0,0,11,6,1,0,6,5,0,0,16,11
ufc 141: lesnar vs overeem,anthony njokuani vs. danny castillo,Round 1,anthony njokuani,0.0,0.33,0.0,1.0,1.0,19.0,21,7,31,16,0,0,0,0,20,6,3,1,1,1,0,0,18,6
ufc 141: lesnar vs overeem,anthony njokuani vs. danny castillo,Round 2,anthony njokuani,0.0,0.48,0.0,0.0,0.0,0.0,41,20,49,28,1,0,0,0,33,13,13,10,8,7,0,0,28,10
ufc 141: lesnar vs overeem,anthony njokuani vs. danny castillo,Round 3,anthony njokuani,0.0,0.47,0.0,0.0,0.0,0.0,36,17,42,23,1,0,7,7,31,15,5,4,5,2,0,0,24,6
ufc 141: lesnar vs overeem,anthony njokuani vs. danny castillo,Round 1,danny castillo,0.0,0.66,0.33,0.0,0.0,206.0,27,18,30,21,9,3,15,15,9,2,1,1,16,15,2,1,11,2
ufc 141: lesnar vs overeem,anthony njokuani vs. danny castillo,Round 2,danny castillo,0.0,0.25,0.2,0.0,0.0,110.0,24,6,45,22,5,1,1,0,20,3,2,1,3,3,1,0,21,5
ufc 141: lesnar vs overeem,anthony njokuani vs. danny castillo,Round 3,danny castillo,0.0,0.45,0.5,0.0,0.0,168.0,20,9,27,16,4,2,4,3,14,3,3,2,6,6,0,0,13,4
ufc 141: lesnar vs overeem,dong hyun kim vs. sean pierson,Round 1,dong hyun kim,0.0,0.41,0.0,0.0,0.0,0.0,41,17,41,17,1,0,9,6,40,16,4,3,1,1,0,0,28,8
ufc 141: lesnar vs overeem,dong hyun kim vs. sean pierson,Round 2,dong hyun kim,1.0,0.48,0.0,0.0,0.0,6.0,52,25,54,27,0,0,14,10,48,23,1,1,1,1,3,1,37,14
ufc 141: lesnar vs overeem,dong hyun kim vs. sean pierson,Round 3,dong hyun kim,0.0,0.35,0.66,0.0,0.0,122.0,31,11,39,17,3,2,6,4,31,11,1,1,0,0,0,0,24,6
ufc 141: lesnar vs overeem,dong hyun kim vs. sean pierson,Round 1,sean pierson,0.0,0.29,0.0,0.0,0.0,56.0,57,17,68,28,0,0,6,4,54,14,3,2,1,1,2,2,48,11
ufc 141: lesnar vs overeem,dong hyun kim vs. sean pierson,Round 2,sean pierson,0.0,0.24,0.0,0.0,0.0,44.0,37,9,41,13,2,0,5,5,32,6,3,1,5,3,0,0,29,3
ufc 141: lesnar vs overeem,dong hyun kim vs. sean pierson,Round 3,sean pierson,0.0,0.22,0.0,0.0,0.0,29.0,27,6,36,13,0,0,2,1,26,5,1,1,1,1,0,0,24,4
ufc 141: lesnar vs overeem,jacob volkmann vs. efrain escudero,Round 1,jacob volkmann,0.0,0.41,0.0,1.0,0.0,254.0,17,7,47,37,0,0,4,1,7,1,1,1,0,0,10,6,12,5
ufc 141: lesnar vs overeem,jacob volkmann vs. efrain escudero,Round 2,jacob volkmann,0.0,0.44,0.4,1.0,0.0,253.0,9,4,39,32,5,2,1,0,5,0,2,2,1,1,3,3,6,2
ufc 141: lesnar vs overeem,jacob volkmann vs. efrain escudero,Round 3,jacob volkmann,0.0,0.66,0.25,0.0,0.0,174.0,9,6,22,16,4,1,1,0,5,2,0,0,0,0,4,4,8,6
ufc 141: lesnar vs overeem,jacob volkmann vs. efrain escudero,Round 1,efrain escudero,0.0,0.33,0.0,1.0,0.0,0.0,3,1,14,12,0,0,2,1,3,1,1,0,0,0,0,0,0,0
ufc 141: lesnar vs overeem,jacob volkmann vs. efrain escudero,Round 2,efrain escudero,0.0,0.0,0.0,1.0,0.0,0.0,4,0,20,16,0,0,0,0,4,0,0,0,0,0,0,0,4,0
ufc 141: lesnar vs overeem,jacob volkmann vs. efrain escudero,Round 3,efrain escudero,0.0,0.54,0.0,2.0,0.0,75.0,11,6,30,25,0,0,0,0,5,1,1,1,5,4,1,1,10,5
ufc 141: lesnar vs overeem,manvel gamburyan vs. diego nunes,Round 1,manvel gamburyan,0.0,0.53,0.2,0.0,0.0,51.0,15,8,15,8,5,1,3,3,8,2,2,2,6,5,1,1,10,3
ufc 141: lesnar vs overeem,manvel gamburyan vs. diego nunes,Round 2,manvel gamburyan,0.0,0.33,0.2,0.0,0.0,135.0,18,6,25,12,5,1,1,1,9,1,2,0,7,3,2,2,15,5
ufc 141: lesnar vs overeem,manvel gamburyan vs. diego nunes,Round 3,manvel gamburyan,0.0,0.21,0.0,0.0,0.0,25.0,23,5,23,5,7,0,0,0,21,4,2,1,2,1,0,0,21,4
ufc 141: lesnar vs overeem,manvel gamburyan vs. diego nunes,Round 1,diego nunes,0.0,0.52,0.0,0.0,0.0,4.0,25,13,25,13,0,0,12,9,24,12,4,2,1,1,0,0,9,2
ufc 141: lesnar vs overeem,manvel gamburyan vs. diego nunes,Round 2,diego nunes,0.0,0.5,0.0,0.0,0.0,36.0,20,10,20,10,0,0,2,2,15,6,8,6,5,4,0,0,10,2
ufc 141: lesnar vs overeem,manvel gamburyan vs. diego nunes,Round 3,diego nunes,0.0,0.41,0.0,0.0,0.0,15.0,46,19,46,19,0,0,11,9,41,16,10,5,5,3,0,0,25,5
ufc 140: jones vs machida,jon jones vs. lyoto machida,Round 1,jon jones,0.0,0.29,0.0,0.0,0.0,0.0,27,8,27,8,0,0,13,7,26,8,4,0,1,0,0,0,10,1
ufc 140: jones vs machida,jon jones vs. lyoto machida,Round 2,jon jones,1.0,0.61,0.5,1.0,0.0,87.0,26,16,28,18,2,1,6,5,14,6,9,6,8,7,4,3,11,5
ufc 140: jones vs machida,jon jones vs. lyoto machida,Round 1,lyoto machida,0.0,0.32,0.0,0.0,0.0,0.0,25,8,25,8,0,0,3,2,23,8,3,2,2,0,0,0,19,4
ufc 140: jones vs machida,jon jones vs. lyoto machida,Round 2,lyoto machida,0.0,0.38,0.0,0.0,0.0,0.0,13,5,13,5,1,0,2,2,12,5,1,0,1,0,0,0,10,3
ufc 140: jones vs machida,frank mir vs. antonio rodrigo nogueira,Round 1,frank mir,0.0,0.75,0.5,1.0,1.0,73.0,8,6,9,7,2,1,2,2,2,0,3,3,6,6,0,0,3,1
ufc 140: jones vs machida,frank mir vs. antonio rodrigo nogueira,Round 1,antonio rodrigo nogueira,0.0,0.77,0.0,1.0,1.0,110.0,27,21,48,42,1,0,0,0,12,6,5,5,12,12,3,3,22,16
ufc 140: jones vs machida,tito ortiz vs. rogerio nogueira,Round 1,tito ortiz,0.0,0.52,0.0,0.0,0.0,56.0,17,9,21,13,1,0,0,0,10,4,3,2,7,5,0,0,14,7
ufc 140: jones vs machida,tito ortiz vs. rogerio nogueira,Round 1,rogerio nogueira,1.0,0.6,0.0,0.0,0.0,96.0,90,54,119,80,0,0,0,0,15,2,31,28,21,15,54,37,59,26
ufc 140: jones vs machida,claude patrick vs. brian ebersole,Round 1,claude patrick,0.0,0.76,0.0,1.0,0.0,19.0,13,10,20,17,0,0,1,0,2,0,7,7,11,10,0,0,5,3
ufc 140: jones vs machida,claude patrick vs. brian ebersole,Round 2,claude patrick,0.0,0.53,0.0,0.0,0.0,44.0,26,14,41,29,3,0,3,1,9,2,8,6,17,12,0,0,15,7
ufc 140: jones vs machida,claude patrick vs. brian ebersole,Round 3,claude patrick,0.0,0.5,0.0,2.0,0.0,22.0,8,4,23,19,0,0,0,0,4,1,1,1,4,3,0,0,7,3
ufc 140: jones vs machida,claude patrick vs. brian ebersole,Round 1,brian ebersole,0.0,0.58,0.33,0.0,0.0,173.0,12,7,27,21,3,1,3,2,9,5,3,1,3,2,0,0,6,4
ufc 140: jones vs machida,claude patrick vs. brian ebersole,Round 2,brian ebersole,0.0,0.41,0.0,0.0,0.0,141.0,17,7,23,13,4,0,4,3,11,3,2,0,6,4,0,0,11,4
ufc 140: jones vs machida,claude patrick vs. brian ebersole,Round 3,brian ebersole,0.0,0.9,0.2,0.0,0.0,225.0,10,9,24,19,5,1,2,2,1,1,1,1,5,4,4,4,7,6
ufc 140: jones vs machida,mark hominick vs. chan sung jung,Round 1,mark hominick,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ufc 140: jones vs machida,mark hominick vs. chan sung jung,Round 1,chan sung jung,1.0,0.6,0.0,0.0,0.0,3.0,10,6,10,6,0,0,0,0,2,1,0,0,0,0,8,5,10,6
ufc 140: jones vs machida,krzysztof soszynski vs. igor pokrajac,Round 1,krzysztof soszynski,0.0,0.5,0.0,0.0,0.0,0.0,8,4,8,4,0,0,0,0,8,4,1,1,0,0,0,0,7,3
ufc 140: jones vs machida,krzysztof soszynski vs. igor pokrajac,Round 1,igor pokrajac,1.0,0.67,0.0,0.0,0.0,5.0,31,21,31,21,0,0,1,1,15,7,0,0,7,5,9,9,30,20
ufc 140: jones vs machida,jared hamman vs. constantinos philippou,Round 1,jared hamman,0.0,0.36,0.0,0.0,0.0,5.0,25,9,25,9,1,0,11,7,24,8,2,2,1,1,0,0,12,0
ufc 140: jones vs machida,jared hamman vs. constantinos philippou,Round 1,constantinos philippou,3.0,0.65,1.0,1.0,0.0,46.0,32,21,34,23,1,1,0,0,24,14,1,1,3,3,5,4,31,20
ufc 140: jones vs machida,john makdessi vs. dennis hallman,Round 1,john makdessi,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ufc 140: jones vs machida,john makdessi vs. dennis hallman,Round 1,dennis hallman,0.0,0.62,0.33,1.0,0.0,166.0,32,20,54,40,3,1,0,0,0,0,0,0,0,0,32,20,32,20
ufc 140: jones vs machida,walel watson vs. yves jabouin,Round 1,walel watson,0.0,0.21,0.0,0.0,0.0,2.0,56,12,60,15,1,0,7,4,54,10,8,4,2,2,0,0,41,4
ufc 140: jones vs machida,walel watson vs. yves jabouin,Round 2,walel watson,0.0,0.31,0.0,1.0,0.0,0.0,47,15,47,15,0,0,8,6,46,14,7,3,1,1,0,0,32,6
ufc 140: jones vs machida,walel watson vs. yves jabouin,Round 3,walel watson,0.0,0.33,0.0,1.0,1.0,74.0,60,20,71,30,0,0,14,5,57,17,7,4,0,0,3,3,39,11
ufc 140: jones vs machida,walel watson vs. yves jabouin,Round 1,yves jabouin,0.0,0.26,0.25,0.0,0.0,70.0,23,6,23,6,4,1,8,1,22,5,2,1,1,1,0,0,13,4
ufc 140: jones vs machida,walel watson vs. yves jabouin,Round 2,yves jabouin,0.0,0.32,1.0,0.0,0.0,23.0,34,11,34,11,1,1,12,8,33,11,4,2,1,0,0,0,18,1
ufc 140: jones vs machida,walel watson vs. yves jabouin,Round 3,yves jabouin,0.0,0.48,0.0,0.0,0.0,8.0,33,16,33,16,1,0,12,10,33,16,5,2,0,0,0,0,16,4
ufc 140: jones vs machida,mark bocek vs. nik lentz,Round 1,mark bocek,0.0,0.7,0.66,0.0,0.0,238.0,24,17,38,30,3,2,1,1,5,2,7,6,5,5,14,10,16,10
ufc 140: jones vs machida,mark bocek vs. nik lentz,Round 2,mark bocek,0.0,0.44,0.5,0.0,0.0,206.0,27,12,34,18,2,1,3,3,9,5,5,4,1,1,17,6,19,5
ufc 140: jones vs machida,mark bocek vs. nik lentz,Round 3,mark bocek,0.0,0.5,1.0,0.0,0.0,257.0,34,17,71,54,2,2,3,3,11,5,7,6,1,1,22,11,24,8
ufc 140: jones vs machida,mark bocek vs. nik lentz,Round 1,nik lentz,0.0,0.5,0.0,1.0,0.0,18.0,8,4,38,34,0,0,0,0,5,1,1,0,2,2,1,1,7,4
ufc 140: jones vs machida,mark bocek vs. nik lentz,Round 2,nik lentz,0.0,0.33,0.0,1.0,0.0,27.0,12,4,57,49,0,0,0,0,11,3,1,0,1,1,0,0,11,4
ufc 140: jones vs machida,mark bocek vs. nik lentz,Round 3,nik lentz,0.0,0.18,0.0,1.0,0.0,0.0,11,2,50,40,0,0,1,0,10,1,1,1,1,1,0,0,9,1
ufc 140: jones vs machida,rich attonito vs. jake hecht,Round 1,rich attonito,0.0,0.66,1.0,0.0,0.0,218.0,24,16,53,41,1,1,1,1,4,3,3,3,0,0,20,13,20,12
ufc 140: jones vs machida,rich attonito vs. jake hecht,Round 2,rich attonito,0.0,0.33,0.0,0.0,0.0,26.0,3,1,3,1,1,0,0,0,2,1,1,0,1,0,0,0,2,1
ufc 140: jones vs machida,rich attonito vs. jake hecht,Round 1,jake hecht,0.0,0.46,0.0,0.0,0.0,0.0,13,6,21,13,0,0,4,3,11,5,3,2,0,0,2,1,6,1
ufc 140: jones vs machida,rich attonito vs. jake hecht,Round 2,jake hecht,0.0,0.79,0.0,0.0,0.0,13.0,34,27,38,31,1,0,0,0,5,1,2,1,2,1,27,25,32,26
ufc 140: jones vs machida,mitch clarke vs. john cholish,Round 1,mitch clarke,0.0,0.07,0.0,0.0,0.0,13.0,69,5,73,9,2,0,3,1,64,4,2,1,5,1,0,0,64,3
ufc 140: jones vs machida,mitch clarke vs. john cholish,Round 2,mitch clarke,0.0,0.19,0.0,0.0,0.0,3.0,62,12,66,16,1,0,4,4,58,10,2,1,4,2,0,0,56,7
ufc 140: jones vs machida,mitch clarke vs. john cholish,Round 1,john cholish,0.0,0.6,0.0,0.0,1.0,79.0,28,17,33,22,4,0,4,4,24,14,4,2,1,1,3,2,20,11
ufc 140: jones vs machida,mitch clarke vs. john cholish,Round 2,john cholish,0.0,0.73,0.5,0.0,1.0,94.0,52,38,62,47,2,1,6,6,31,21,3,1,2,2,19,15,43,31
the ultimate fighter: team bisping vs team miller finale,michael bisping vs. jason miller,Round 1,michael bisping,0.0,0.31,0.0,0.0,0.0,37.0,35,11,42,17,0,0,1,1,32,10,1,0,3,1,0,0,33,10
the ultimate fighter: team bisping vs team miller finale,michael bisping vs. jason miller,Round 2,michael bisping,0.0,0.56,0.0,0.0,0.0,51.0,91,51,104,64,0,0,1,1,69,36,6,6,14,10,8,5,84,44
the ultimate fighter: team bisping vs team miller finale,michael bisping vs. jason miller,Round 3,michael bisping,0.0,0.6,0.0,0.0,0.0,104.0,66,40,98,69,0,0,2,2,36,19,7,6,0,0,30,21,57,32
the ultimate fighter: team bisping vs team miller finale,michael bisping vs. jason miller,Round 1,jason miller,0.0,0.36,0.5,0.0,0.0,122.0,47,17,59,28,2,1,2,2,41,12,7,4,3,2,3,3,38,11
the ultimate fighter: team bisping vs team miller finale,michael bisping vs. jason miller,Round 2,jason miller,0.0,0.12,0.0,0.0,0.0,27.0,48,6,48,6,7,0,0,0,43,4,4,4,5,2,0,0,44,2
the ultimate fighter: team bisping vs team miller finale,michael bisping vs. jason miller,Round 3,jason miller,0.0,0.16,0.0,0.0,0.0,0.0,24,4,24,4,2,0,0,0,21,4,0,0,3,0,0,0,24,4
the ultimate fighter: team bisping vs team miller finale,diego brandao vs. dennis bermudez,Round 1,diego brandao,1.0,0.48,1.0,1.0,0.0,26.0,39,19,43,23,1,1,4,2,33,15,8,7,4,2,2,2,27,10
the ultimate fighter: team bisping vs team miller finale,diego brandao vs. dennis bermudez,Round 1,dennis bermudez,1.0,0.32,1.0,0.0,0.0,61.0,78,25,84,31,1,1,0,0,43,11,3,3,8,4,27,10,75,22
the ultimate fighter: team bisping vs team miller finale,tj dillashaw vs. john dodson,Round 1,tj dillashaw,0.0,0.09,0.0,0.0,0.0,0.0,21,2,21,2,0,0,4,1,21,2,4,1,0,0,0,0,13,0
the ultimate fighter: team bisping vs team miller finale,tj dillashaw vs. john dodson,Round 1,john dodson,1.0,0.29,0.0,0.0,0.0,3.0,24,7,25,8,0,0,2,1,22,5,1,0,0,0,2,2,21,6
the ultimate fighter: team bisping vs team miller finale,tony ferguson vs. yves edwards,Round 1,tony ferguson,0.0,0.3,0.0,1.0,0.0,0.0,92,28,94,29,0,0,12,8,79,21,4,2,13,7,0,0,76,18
the ultimate fighter: team bisping vs team miller finale,tony ferguson vs. yves edwards,Round 2,tony ferguson,0.0,0.34,1.0,0.0,0.0,10.0,58,20,58,20,1,1,8,6,58,20,2,2,0,0,0,0,48,12
the ultimate fighter: team bisping vs team miller finale,tony ferguson vs. yves edwards,Round 3,tony ferguson,0.0,0.15,0.0,0.0,0.0,0.0,82,13,82,13,0,0,3,3,82,13,4,2,0,0,0,0,75,8
the ultimate fighter: team bisping vs team miller finale,tony ferguson vs. yves edwards,Round 1,yves edwards,0.0,0.28,0.0,0.0,0.0,3.0,49,14,49,14,1,0,3,3,47,14,3,2,2,0,0,0,43,9
the ultimate fighter: team bisping vs team miller finale,tony ferguson vs. yves edwards,Round 2,yves edwards,0.0,0.3,0.0,0.0,0.0,0.0,46,14,46,14,1,0,2,1,45,14,10,5,1,0,0,0,34,8
the ultimate fighter: team bisping vs team miller finale,tony ferguson vs. yves edwards,Round 3,yves edwards,0.0,0.3,0.0,0.0,0.0,0.0,55,17,55,17,1,0,8,6,55,17,10,0,0,0,0,0,37,11
the ultimate fighter: team bisping vs team miller finale,louis gaudinot vs. johnny bedford,Round 1,louis gaudinot,0.0,0.3,0.0,0.0,0.0,0.0,10,3,11,4,0,0,3,2,6,0,0,0,4,3,0,0,7,1
the ultimate fighter: team bisping vs team miller finale,louis gaudinot vs. johnny bedford,Round 2,louis gaudinot,0.0,0.12,0.0,0.0,0.0,0.0,8,1,19,12,0,0,2,1,6,1,0,0,2,0,0,0,6,0
the ultimate fighter: team bisping vs team miller finale,louis gaudinot vs. johnny bedford,Round 3,louis gaudinot,0.0,0.18,0.0,0.0,0.0,0.0,11,2,11,2,2,0,1,0,8,1,0,0,3,1,0,0,10,2
the ultimate fighter: team bisping vs team miller finale,louis gaudinot vs. johnny bedford,Round 1,johnny bedford,0.0,0.57,0.66,0.0,0.0,260.0,54,31,99,70,3,2,1,1,11,4,9,7,6,5,37,22,44,23
the ultimate fighter: team bisping vs team miller finale,louis gaudinot vs. johnny bedford,Round 2,johnny bedford,0.0,0.62,0.66,0.0,0.0,262.0,43,27,77,52,3,2,0,0,8,3,8,7,8,7,27,17,35,20
the ultimate fighter: team bisping vs team miller finale,louis gaudinot vs. johnny bedford,Round 3,johnny bedford,1.0,0.55,0.0,0.0,0.0,39.0,43,24,53,33,0,0,2,2,15,3,18,15,9,7,19,14,23,7
the ultimate fighter: team bisping vs team miller finale,marcus brimage vs. stephen bass,Round 1,marcus brimage,0.0,0.54,0.0,0.0,0.0,22.0,62,34,76,45,0,0,6,5,49,25,5,5,13,9,0,0,51,24
the ultimate fighter: team bisping vs team miller finale,marcus brimage vs. stephen bass,Round 2,marcus brimage,0.0,0.42,0.0,0.0,0.0,4.0,57,24,57,24,0,0,8,7,55,24,5,2,2,0,0,0,44,15
the ultimate fighter: team bisping vs team miller finale,marcus brimage vs. stephen bass,Round 3,marcus brimage,0.0,0.38,1.0,0.0,0.0,16.0,78,30,78,30,1,1,3,2,77,30,11,6,1,0,0,0,64,22
the ultimate fighter: team bisping vs team miller finale,marcus brimage vs. stephen bass,Round 1,stephen bass,0.0,0.75,0.0,0.0,0.0,16.0,32,24,33,25,2,0,4,4,22,14,12,12,10,10,0,0,16,8
the ultimate fighter: team bisping vs team miller finale,marcus brimage vs. stephen bass,Round 2,stephen bass,0.0,0.35,0.0,0.0,0.0,6.0,45,16,46,17,3,0,6,3,42,13,5,5,3,3,0,0,34,8
the ultimate fighter: team bisping vs team miller finale,marcus brimage vs. stephen bass,Round 3,stephen bass,0.0,0.52,0.0,0.0,0.0,2.0,63,33,66,36,1,0,3,3,62,32,9,7,0,0,1,1,51,23
the ultimate fighter: team bisping vs team miller finale,dustin pague vs. john albert,Round 1,dustin pague,0.0,0.3,0.0,0.0,0.0,0.0,10,3,10,3,0,0,1,1,10,3,2,1,0,0,0,0,7,1
the ultimate fighter: team bisping vs team miller finale,dustin pague vs. john albert,Round 1,john albert,1.0,0.61,0.0,0.0,0.0,47.0,34,21,49,36,0,0,1,1,17,7,4,1,0,0,17,14,29,19
the ultimate fighter: team bisping vs team miller finale,roland delorme vs. josh ferguson,Round 1,roland delorme,0.0,1.0,1.0,1.0,1.0,47.0,7,7,50,49,1,1,0,0,0,0,0,0,0,0,7,7,7,7
the ultimate fighter: team bisping vs team miller finale,roland delorme vs. josh ferguson,Round 2,roland delorme,0.0,0.63,0.25,0.0,0.0,28.0,44,28,52,36,4,1,5,5,36,20,16,15,8,8,0,0,23,8
the ultimate fighter: team bisping vs team miller finale,roland delorme vs. josh ferguson,Round 3,roland delorme,1.0,0.5,0.0,1.0,0.0,13.0,2,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,2,1
the ultimate fighter: team bisping vs team miller finale,roland delorme vs. josh ferguson,Round 1,josh ferguson,0.0,0.87,0.0,0.0,1.0,237.0,8,7,25,18,0,0,0,0,3,2,2,2,0,0,5,5,6,5
